market_constraint,match_source,candidate_constraint,accepted_match,confidence,final_score,model_probability,rule_score,rule_score_v1,rule_score_v2,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,best_score,second_best_score,score_margin,ambiguity_flag,low_score_flag,close_margin_flag
127 MATT 138 KV 127 MATT-6604 6604 2,pano,6604 138KV - 127 MATT 138KV (127 MATT 138 KV 6604 2),True,medium,0.745238,,0.745238,0.707143,0.745238,0.5,1.0,1.0,1.0,0.833333,0.571429,0.0,,0.745238,0.745238,0.0,True,True,True
127 MATT 138 KV 127 MATT-6604 6604 2,dayzer,127 MATT_138 KV_6603 2:ACTUAL,True,low,0.5,,0.5,0.4,0.5,0.5,0.0,1.0,1.0,0.25,0.0,0.0,,0.5,0.5,0.0,True,True,True
TRISTATE138 KV  TRI-CHA2,pano,TRISTATE 138KV - CHADWICK 138KV (TRISTATE 138 KV TRI-CHA2),True,medium,0.761111,,0.761111,0.738889,0.761111,0.5,1.0,1.0,1.0,0.833333,0.888889,0.0,,0.761111,0.448333,0.312778,False,False,False
TRISTATE138 KV  TRI-CHA2,dayzer,TRISTATE_138 KV_TRI-CHA2:ACTUAL,True,low,0.581429,,0.581429,0.435714,0.581429,0.571429,0.0,1.0,1.0,0.6,0.0,0.0,,0.581429,0.565909,0.015519999999999978,True,True,True
MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 978-1,pano,MIDDLJCT 115KV - YORKHAVE 115KV (MIDDLJCT 115 KV MID-YOR8),True,high,0.887778,,0.887778,0.866667,0.887778,0.8,1.0,1.0,1.0,0.888889,0.666667,0.0,,0.887778,0.692749,0.195029,False,False,False
MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 978-1,dayzer,MIDDLJCT_115 KV_MID-YOR8:ACTUAL,True,low,0.629487,,0.629487,0.483333,0.629487,0.666667,0.0,1.0,1.0,0.461538,0.0,0.0,,0.629487,0.582857,0.04663000000000006,True,True,True
ASPENSLR115 KV  ASP-ROXB,pano,ASPENSLR 115KV - ROXBURY 115KV (ASPENSLR 115 KV ASP-ROXB),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.630844,0.10714299999999999,True,True,False
ASPENSLR115 KV  ASP-ROXB,dayzer,ASPENSLR_115 KV_ASP-ROXB:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
BETHEL-RIVERTON RLU B 138 KV,pano,BETHEL 138KV - RIVERTON 138KV (BETHEL 138 KV BET-RIVU),True,high,0.889464,,0.889464,0.871429,0.889464,0.8,1.0,1.0,1.0,0.875,0.714286,0.0,,0.889464,0.676964,0.21250000000000002,False,False,False
BETHEL-RIVERTON RLU B 138 KV,dayzer,BETHEL_138 KV_BET-RIVU:L500.Cloverdale-Lexington.566,True,low,0.59026,,0.59026,0.442727,0.59026,0.545455,0.0,1.0,1.0,0.857143,0.2,0.0,,0.59026,0.561688,0.028572000000000042,True,True,True
EDGEWATE 138 KV EDGEWATE-VASCOTAP SH-LH,pano,VASCOTAP 138KV - EDGEWATE 138KV (EDGEWATE 138 KV EDG-VAS),True,medium,0.823214,,0.823214,0.804762,0.823214,0.666667,1.0,1.0,1.0,0.75,0.714286,0.0,,0.823214,0.666964,0.15625,False,False,False
EDGEWATE 138 KV EDGEWATE-VASCOTAP SH-LH,dayzer,EDGEWATE_138 KV_EDG-VAS:ACTUAL,True,low,0.550699,,0.550699,0.440909,0.550699,0.545455,0.0,1.0,1.0,0.461538,0.181818,0.0,,0.550699,0.546429,0.004269999999999996,True,True,True
YUKON 500 KV YUKON TRAN 3 XFORMER,pano,YUKON    TRAN  2  XFORMER   H  500 KV,True,high,0.921868,,0.921868,0.908571,0.921868,0.857143,1.0,1.0,1.0,0.923077,0.8,0.0,,0.921868,0.921868,0.0,True,False,True
YUKON 500 KV YUKON TRAN 3 XFORMER,dayzer,YUKON_500 KV_TRAN 6:500/138.Yukon.TR5,True,low,0.627778,,0.627778,0.483333,0.627778,0.666667,0.0,1.0,1.0,0.444444,0.0,0.0,,0.627778,0.627778,0.0,True,True,True
RICHLND 138 KV RICHLND-NAOMIJUN,pano,RICHLND-NAOMIJUN            A  138 KV,True,high,0.98,,0.98,0.96,0.98,1.0,1.0,1.0,1.0,1.0,0.6,0.0,,0.98,0.942821,0.03717899999999996,True,False,True
RICHLND 138 KV RICHLND-NAOMIJUN,dayzer,RICHLND_138 KV_TR-1:ACTUAL,False,low,0.432222,,0.432222,0.35,0.432222,0.4,0.0,1.0,1.0,0.222222,0.0,0.0,,0.432222,0.432222,0.0,True,True,True
BROADFO2 138 KV BROADFO2-SALTVILL 2,pano,BROADFO2 138KV - SALTVILL 138KV (BROADFO2 138 KV BRO-SAL2),True,low,0.578269,,0.578269,0.625,0.578269,0.8,0.0,1.0,1.0,0.615385,0.75,0.0,,0.578269,0.578269,0.0,True,True,True
BROADFO2 138 KV BROADFO2-SALTVILL 2,dayzer,BROADFO2_138 KV_BRO-SAL2:ACTUAL,True,low,0.663333,,0.663333,0.516667,0.663333,0.666667,0.0,1.0,1.0,0.8,0.333333,0.0,,0.663333,0.594545,0.06878799999999996,True,True,False
NELSON 345/138 TR82 L/O BYRON-LEE COUNTY 345 KV,pano,124 Maryland-11902 138 l/o Byron-Lee County 345 kV,True,medium,0.817273,,0.817273,0.763636,0.817273,0.727273,1.0,1.0,1.0,0.8,0.0,0.0,,0.817273,0.595299,0.221974,False,False,False
NELSON 345/138 TR82 L/O BYRON-LEE COUNTY 345 KV,dayzer,6 BYRON_345 KV_621:345L15501 Nelson-Lee County 345 kV Line SPOG 1-3-H,True,low,0.603333,,0.603333,0.457692,0.603333,0.615385,0.0,1.0,1.0,0.533333,0.0,0.0,,0.603333,0.49,0.11333300000000002,True,True,False
BEAUMEAD-ASHBURN 274C B 230 KV,pano,ASHBURN 230KV - BEAUMEAD 230KV (BEAUMEAD 230 KV 274C),True,high,0.86369,,0.86369,0.841667,0.86369,0.75,1.0,1.0,1.0,0.857143,0.666667,0.0,,0.86369,0.756548,0.10714199999999996,False,False,False
BEAUMEAD-ASHBURN 274C B 230 KV,dayzer,BEAUMEAD_230 KV_274C:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
SCANTON2138 KV  SCA-APP1,pano,SCANTON2138 KV  SCA-STI1,True,low,0.587363,,0.587363,0.611905,0.587363,0.666667,0.285714,1.0,1.0,0.461538,0.571429,0.0,,0.587363,0.587363,0.0,True,True,True
SCANTON2138 KV  SCA-APP1,dayzer,SCANTON2138 KV SCA-STI1 Tidd.Cardinal.U1,False,low,0.472222,,0.472222,0.429365,0.472222,0.444444,0.0,1.0,1.0,0.333333,0.571429,0.0,,0.472222,0.440769,0.03145299999999995,True,True,True
YUKON 500 KV YUKON TRAN 3 XFORMER,pano,YUKON   500 KV  TRAN  3,True,high,0.891944,,0.891944,0.875,0.891944,0.8,1.0,1.0,1.0,0.888889,0.75,0.0,,0.891944,0.860159,0.03178499999999995,True,False,True
YUKON 500 KV YUKON TRAN 3 XFORMER,dayzer,YUKON_500 KV_TRAN 6:500/138.Yukon.TR5,True,low,0.658333,,0.658333,0.483333,0.658333,0.666667,0.0,1.0,1.0,0.75,0.0,0.0,,0.658333,0.658333,0.0,True,True,True
EASTGATE 138 KV EASTGATE-LUXOR KF-LU,pano,EASTGATE 138KV - LUXOR 138KV (EASTGATE 138 KV EAS-LUX),True,medium,0.822222,,0.822222,0.8,0.822222,0.666667,1.0,1.0,1.0,0.777778,0.666667,0.0,,0.822222,0.505556,0.316666,False,False,False
EASTGATE 138 KV EASTGATE-LUXOR KF-LU,dayzer,EASTGATE_138 KV_EAS-LUX:L138.YoungWood-Yukon,True,low,0.525,,0.525,0.398951,0.525,0.461538,0.0,1.0,1.0,0.75,0.181818,0.0,,0.525,0.4875,0.03750000000000003,True,True,True
MIDDLETO_138KVMID-MTP_1_LN,pano,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP),True,low,0.533333,,0.533333,0.472222,0.533333,0.444444,1.0,0.0,0.0,0.666667,0.0,0.0,,0.533333,0.426667,0.10666599999999993,True,True,False
MIDDLETO_138KVMID-MTP_1_LN,dayzer,MIDDLETO_138 KV_MID-MTP:ACTUAL,False,low,0.361364,,0.361364,0.25,0.361364,0.5,0.0,0.0,0.0,0.363636,0.0,0.0,,0.361364,0.336923,0.024441000000000046,True,True,True
BROADFO2-SALTVILL 1         A  138 KV,pano,BROADFO2 138KV - SALTVILL 138KV (BROADFO2 138 KV BRO-SAL2),True,medium,0.770604,,0.770604,0.735714,0.770604,0.571429,1.0,1.0,1.0,0.769231,0.5,0.0,,0.770604,0.770604,0.0,True,False,True
BROADFO2-SALTVILL 1         A  138 KV,dayzer,BROADFO2_138 KV_BRO-KEY1:ACTUAL,False,low,0.388889,,0.388889,0.316667,0.388889,0.333333,0.0,1.0,1.0,0.222222,0.0,0.0,,0.388889,0.388889,0.0,True,True,True
CHR138_138KVCHR-NEW_1_LN,pano,NEWCASTL 138KV - CHR138 138KV (CHR138 138 KV CHR-NEW),False,low,0.218182,,0.218182,0.222222,0.218182,0.444444,0.0,0.0,0.0,0.363636,0.0,0.0,,0.218182,0.215385,0.002796999999999994,True,True,True
CHR138_138KVCHR-NEW_1_LN,dayzer,CHR138_138 KV_CHR-NEW:ACTUAL,False,low,0.391667,,0.391667,0.3,0.391667,0.5,0.0,0.0,0.0,0.666667,0.5,0.0,,0.391667,0.296364,0.09530299999999997,True,True,False
BURKE   230 KV  270A,pano,SIDEBURN 230KV - BURKE 230KV (BURKE 230 KV 270A),True,medium,0.816667,,0.816667,0.783333,0.816667,0.666667,1.0,1.0,1.0,0.833333,0.5,0.0,,0.816667,0.497619,0.31904800000000005,False,False,False
BURKE   230 KV  270A,dayzer,BURKE_230 KV_270A:L500.Morrisville-Spotsylvania.594,True,low,0.621429,,0.621429,0.435714,0.621429,0.571429,0.0,1.0,1.0,1.0,0.0,0.0,,0.621429,0.175,0.446429,True,True,False
RIVERRD 115 KV  86D,pano,RIVERRD 115KV - NWEST 115KV (RIVERRD 115 KV 86D),True,medium,0.815972,,0.815972,0.777778,0.815972,0.666667,1.0,1.0,1.0,0.875,0.444444,0.0,,0.815972,0.495536,0.32043600000000005,False,False,False
RIVERRD 115 KV  86D,dayzer,RIVERRD_115 KV_86D:L500 Chickahominy-Elmont.557A(Sctnlz),True,low,0.538889,,0.538889,0.372222,0.538889,0.444444,0.0,1.0,1.0,1.0,0.0,0.0,,0.538889,0.183333,0.355556,True,True,False
APSOUTH CONTINGENCY 73,pano,APSOUTH contingency 73,True,medium,0.816667,,0.816667,0.783333,0.816667,1.0,1.0,0.0,0.0,1.0,0.333333,0.0,,0.816667,0.596667,0.22000000000000008,False,False,False
APSOUTH CONTINGENCY 73,dayzer,APSOUTH contingency 33 Chesterfield.U6,False,low,0.477778,,0.477778,0.366667,0.477778,0.666667,0.0,0.0,0.0,0.444444,0.333333,0.0,,0.477778,0.477778,0.0,True,True,True
TITUSVIL115 KV TIT-UNI,pano,TITUSVIL115 KV  TIT-UNI,True,medium,0.789697,,0.789697,0.816667,0.789697,1.0,0.4,1.0,1.0,0.727273,0.666667,0.0,,0.789697,0.737987,0.051710000000000034,False,False,False
TITUSVIL115 KV TIT-UNI,dayzer,TITUSVIL_115 KV_TIT-UNI:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.529545,0.03188399999999991,True,True,True
MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2,pano,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP),True,high,0.892212,,0.892212,0.876923,0.892212,0.8,1.0,1.0,1.0,0.875,0.769231,0.0,,0.892212,0.785962,0.10624999999999996,False,False,False
MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2,dayzer,MIDDLETO_138 KV_MID-MTP:ACTUAL,True,low,0.633333,,0.633333,0.503333,0.633333,0.666667,0.0,1.0,1.0,0.5,0.2,0.0,,0.633333,0.59026,0.04307300000000003,True,True,True
66 E FRN 345 KV 66 E FRN TR83CT-P XFORMER,pano,66 E FRN 345KV - 66 E FRN 1KV (66 E FRN 345 KV TR83CT-P),True,medium,0.81746,,0.81746,0.790476,0.81746,0.666667,1.0,1.0,1.0,0.777778,0.571429,0.0,,0.81746,0.711905,0.10555499999999995,False,False,False
66 E FRN 345 KV 66 E FRN TR83CT-P XFORMER,dayzer,66 E FRN_345 KV_TR83CT-P:ACTUAL,True,low,0.67987,,0.67987,0.513636,0.67987,0.727273,0.0,1.0,1.0,0.571429,0.0,0.0,,0.67987,0.6375,0.04237000000000002,True,True,True
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,pano,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT),True,medium,0.849218,,0.849218,0.825175,0.849218,0.727273,1.0,1.0,1.0,0.823529,0.615385,0.0,,0.849218,0.743336,0.10588200000000003,False,False,False
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,dayzer,ALLDAM6_138 KV_ALL-KIT:ACTUAL,True,low,0.586154,,0.586154,0.468182,0.586154,0.6,0.0,1.0,1.0,0.461538,0.181818,0.0,,0.586154,0.586154,0.0,True,True,True
08LAPLJT138 KV  08L-SAN1,pano,08LAPLJT 138KV - SANDERSO 138KV (08LAPLJT 138 KV 08L-SAN1),True,medium,0.725,,0.725,0.678571,0.725,0.5,1.0,1.0,1.0,0.714286,0.285714,0.0,,0.725,0.725,0.0,True,True,True
08LAPLJT138 KV  08L-SAN1,dayzer,08LAPLJT_138 KV_08L-SAN1:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
7713 -981 CRESENT 138 KV FOR LOSS OF POWERTON-TOULON 0321 138 KV,pano,7713 -981 Cresent 138 kV for loss of Powerton-Toulon 0321 138 kV,True,high,0.95,,0.95,0.9,0.95,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.95,0.555385,0.39461499999999994,False,False,False
7713 -981 CRESENT 138 KV FOR LOSS OF POWERTON-TOULON 0321 138 KV,dayzer,74 KEWAN_138 KV_BTIE Z1:L138.Powerton-Toulon.0321,False,low,0.412821,,0.412821,0.316667,0.412821,0.333333,0.0,1.0,1.0,0.461538,0.0,0.0,,0.412821,0.378571,0.03425,True,True,True
BRUNSWIC230 KV  BRU-MEA,pano,BRUNSWIC 230KV - MEADOWRD 230KV (BRUNSWIC 230 KV BRU-MEA),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.705556,0.03243099999999999,True,True,True
BRUNSWIC230 KV  BRU-MEA,dayzer,BRUNSWIC_230 KV_BRU-MEA:ACTUAL,True,low,0.561429,,0.561429,0.460714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.25,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
FTSLOCUM69 KV   190-6R,pano,FTSLOCUM69 KV   190-6R,True,low,0.658333,,0.658333,0.716667,0.658333,1.0,0.0,1.0,1.0,0.5,0.666667,0.0,,0.658333,0.658333,0.0,True,True,True
FTSLOCUM69 KV   190-6R,dayzer,FTSLOCUM_69 KV_190-6R:ACTUAL,False,low,0.476667,,0.476667,0.416667,0.476667,0.4,0.0,1.0,1.0,0.666667,0.666667,0.0,,0.476667,0.326667,0.15000000000000002,True,True,False
12THST  69 KV   12T-FTS,pano,FTSLOCUM 69KV - 12THST 69KV (12THST 69 KV 12T-FTS),True,high,0.855357,,0.855357,0.825,0.855357,0.75,1.0,1.0,1.0,0.857143,0.5,0.0,,0.855357,0.655,0.200357,False,False,False
12THST  69 KV   12T-FTS,dayzer,12THST_69 KV_12T-FTS:ACTUAL,True,medium,0.767143,,0.767143,0.607143,0.767143,0.857143,0.0,1.0,1.0,0.6,0.285714,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
NRTHNECK 230 KV NRTHNECK TX6 XFORMER,pano,NRTHNECK 115KV - NRTHNECK 230KV (NRTHNECK 230 KV TX6),True,low,0.589286,,0.589286,0.557143,0.589286,0.5,1.0,0.0,0.0,0.714286,0.571429,0.0,,0.589286,0.498214,0.09107199999999999,True,True,False
NRTHNECK 230 KV NRTHNECK TX6 XFORMER,dayzer,NRTHNECK_230 KV_TX6:ACTUAL,True,low,0.561429,,0.561429,0.435714,0.561429,0.571429,0.0,1.0,1.0,0.4,0.0,0.0,,0.561429,0.522222,0.03920699999999999,True,True,True
08OAKLEY138 KV  08O-RED1,pano,REDBANK 138KV - 08OAKLEY 138KV (08OAKLEY 138 KV 08O-RED1),False,low,0.411667,,0.411667,0.433333,0.411667,0.5,0.0,1.0,1.0,0.4,0.333333,0.0,,0.411667,0.348333,0.063334,True,True,False
08OAKLEY138 KV  08O-RED1,dayzer,08OAKLEY_138 KV_08O-RED1:ACTUAL,True,low,0.596429,,0.596429,0.485714,0.596429,0.571429,0.0,1.0,1.0,0.75,0.5,0.0,,0.596429,0.19,0.406429,True,True,False
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,pano,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT),True,medium,0.849218,,0.849218,0.825175,0.849218,0.727273,1.0,1.0,1.0,0.823529,0.615385,0.0,,0.849218,0.743336,0.10588200000000003,False,False,False
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,dayzer,ALLDAM6_138 KV_ALL-KIT:ACTUAL,True,low,0.586154,,0.586154,0.468182,0.586154,0.6,0.0,1.0,1.0,0.461538,0.181818,0.0,,0.586154,0.586154,0.0,True,True,True
ETOWANDA 230 KV ETOWANDA-HILLSIDE 2002 TIE,pano,ETOWANDA 230KV - HILLSIDE 230KV (ETOWANDA 230 KV ETO-HIL),True,low,0.543939,,0.543939,0.593636,0.543939,0.727273,0.0,1.0,1.0,0.533333,0.8,0.0,,0.543939,0.542273,0.0016659999999999453,True,True,True
ETOWANDA 230 KV ETOWANDA-HILLSIDE 2002 TIE,dayzer,ETOWANDA_230 KV_ETO-HIL:ACTUAL,True,low,0.612727,,0.612727,0.486364,0.612727,0.6,0.0,1.0,1.0,0.727273,0.363636,0.0,,0.612727,0.554545,0.05818200000000007,True,True,False
LINWOOD2138 KV  LIN-ROS1,pano,LINWOOD2 138KV - ROSEHILL 138KV (LINWOOD2 138 KV LIN-ROS1),True,low,0.585714,,0.585714,0.55,0.585714,0.5,1.0,0.0,0.0,0.714286,0.5,0.0,,0.585714,0.463294,0.12241999999999997,True,True,False
LINWOOD2138 KV  LIN-ROS1,dayzer,LINWOOD2_138 KV_LIN-ROS1:ACTUAL,False,low,0.411429,,0.411429,0.285714,0.411429,0.571429,0.0,0.0,0.0,0.4,0.0,0.0,,0.411429,0.372222,0.03920699999999999,True,True,True
MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2,pano,MTPLEASN 138KV - MIDDLETO 138KV (MIDDLETO 138 KV MID-MTP),True,low,0.582436,,0.582436,0.633333,0.582436,0.8,0.0,1.0,1.0,0.615385,0.833333,0.0,,0.582436,0.582436,0.0,True,True,True
MIDDLETO 138 KV MIDDLETO-MTPLEASN 13808-2,dayzer,MIDDLETO_138 KV_MID-MTP:ACTUAL,True,low,0.663333,,0.663333,0.527778,0.663333,0.666667,0.0,1.0,1.0,0.8,0.444444,0.0,,0.663333,0.594545,0.06878799999999996,True,True,False
CAMDEN  230 KV  CAM-GLOY,pano,CAMDEN-GLOUCEST CAM-GLOY    B  230 KV,True,low,0.602381,,0.602381,0.645238,0.602381,0.857143,0.0,1.0,1.0,0.666667,0.666667,0.0,,0.602381,0.602381,0.0,True,True,True
CAMDEN  230 KV  CAM-GLOY,dayzer,CAMDEN_230 KV_CAM-GLOY:ACTUAL,True,medium,0.807143,,0.807143,0.628571,0.807143,0.857143,0.0,1.0,1.0,1.0,0.5,0.0,,0.807143,0.596429,0.21071400000000007,False,False,False
ERDMAN_115KVERD-PHI5_1_LN,pano,ERDMAN 115KV - PHILADRD 115KV (ERDMAN 115 KV ERD-PHI5),False,low,0.218182,,0.218182,0.222222,0.218182,0.444444,0.0,0.0,0.0,0.363636,0.0,0.0,,0.218182,0.194286,0.023896,True,True,True
ERDMAN_115KVERD-PHI5_1_LN,dayzer,ERDMAN_115 KV_ERD-PHI5:ACTUAL,False,low,0.391667,,0.391667,0.316667,0.391667,0.5,0.0,0.0,0.0,0.666667,0.666667,0.0,,0.391667,0.245238,0.14642899999999998,True,True,False
TRENTON2 138 KV TRENTON2-HUSTON 3281,pano,HUSTON 138KV - TRENTON2 138KV (TRENTON2 138 KV HUS-TRE),True,high,0.890114,,0.890114,0.872727,0.890114,0.8,1.0,1.0,1.0,0.875,0.727273,0.0,,0.890114,0.783864,0.10624999999999996,False,False,False
TRENTON2 138 KV TRENTON2-HUSTON 3281,dayzer,TRENTON2_138 KV_HUS-TRE:ACTUAL,True,low,0.633333,,0.633333,0.505556,0.633333,0.666667,0.0,1.0,1.0,0.5,0.222222,0.0,,0.633333,0.59026,0.04307300000000003,True,True,True
CHESWICK 138 KV CHESWICK-LOGANSFE CHE-LF53,pano,CHESWICK-LOGANSFE CHE-LF53  B  138 KV,True,high,0.93303,,0.93303,0.917172,0.93303,0.888889,1.0,1.0,1.0,0.933333,0.727273,0.0,,0.93303,0.890114,0.042916000000000065,True,False,True
CHESWICK 138 KV CHESWICK-LOGANSFE CHE-LF53,dayzer,CHESWICK_138 KV_CHE-LF53:138.Cheswick-Logans Ferry.Z-52,True,low,0.59026,,0.59026,0.422727,0.59026,0.545455,0.0,1.0,1.0,0.857143,0.0,0.0,,0.59026,0.472222,0.11803800000000003,True,True,False
GRAPEVIN230 KV  GRA-MTEA,pano,GRAPEVIN 230KV - MTEAGLE 230KV (GRAPEVIN 230 KV GRA-MTEA),True,medium,0.737987,,0.737987,0.704545,0.737987,0.5,1.0,1.0,1.0,0.714286,0.545455,0.0,,0.737987,0.4925,0.24548699999999996,True,True,False
GRAPEVIN230 KV  GRA-MTEA,dayzer,GRAPEVIN_230 KV_GRA-MTEA:L500.Midlothian-NorthAnna.576,True,low,0.522222,,0.522222,0.400794,0.522222,0.444444,0.0,1.0,1.0,0.833333,0.285714,0.0,,0.522222,0.388889,0.13333299999999998,True,True,False
SHELBYCO69 KV   SHE-SHLC,pano,SHELBYTP 69KV - SHELBYCO 69KV (SHELBYCO 69 KV SHE-SHLC),False,low,0.42,,0.42,0.45,0.42,0.5,0.0,1.0,1.0,0.4,0.5,0.0,,0.42,0.355,0.065,True,True,False
SHELBYCO69 KV   SHE-SHLC,dayzer,SHELBYCO_69 KV_SHE-SHLC:ACTUAL,True,low,0.596429,,0.596429,0.485714,0.596429,0.571429,0.0,1.0,1.0,0.75,0.5,0.0,,0.596429,0.385714,0.21071499999999999,True,True,False
WEFOSTOR138 KV WEF-02W1,pano,WEFOSTOR138 KV  WEF-02W1,True,high,0.975,,0.975,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.5,0.0,,0.975,0.65,0.32499999999999996,False,False,False
WEFOSTOR138 KV WEF-02W1,dayzer,OAKHALL_138 KV_AT1:L138.OakHall-Pocomoke.13787,False,low,0.168182,,0.168182,0.15,0.168182,0.0,0.0,1.0,1.0,0.181818,0.0,0.0,,0.168182,0.166667,0.0015149999999999886,True,True,True
MTNEBO  69 KV   FAC-MTNB,pano,FACEROCK 69KV - MTNEBO 69KV (MTNEBO 69 KV FAC-MTNB),True,high,0.8625,,0.8625,0.841667,0.8625,0.75,1.0,1.0,1.0,0.833333,0.666667,0.0,,0.8625,0.545833,0.31666700000000003,False,False,False
MTNEBO  69 KV   FAC-MTNB,dayzer,MTNEBO_69 KV_FAC-MTNB:ACTUAL,True,medium,0.77381,,0.77381,0.600794,0.77381,0.857143,0.0,1.0,1.0,0.666667,0.222222,0.0,,0.77381,0.7375,0.03630999999999995,True,False,True
SHAWVILL115 KV  BNK 1A-S,pano,SHAWVILL 1KV - SHAWVILL 115KV (SHAWVILL 115 KV BNK 1A-S),True,medium,0.782222,,0.782222,0.744444,0.782222,0.6,1.0,1.0,1.0,0.8,0.444444,0.0,,0.782222,0.717222,0.06499999999999995,False,False,False
SHAWVILL115 KV  BNK 1A-S,dayzer,SHAWVILL_115 KV_BNK 1A-S:ACTUAL,True,low,0.62619,,0.62619,0.483333,0.62619,0.666667,0.0,1.0,1.0,0.428571,0.0,0.0,,0.62619,0.58,0.046190000000000064,True,True,True
SEWARD 230 KV SEWARD 230 KV T11 XFORMER,pano,SEWARD 230KV - SEWARD 115KV (SEWARD 230 KV T11),True,medium,0.77684,,0.77684,0.752381,0.77684,0.571429,1.0,1.0,1.0,0.727273,0.666667,0.0,,0.77684,0.734935,0.04190499999999997,True,False,True
SEWARD 230 KV SEWARD 230 KV T11 XFORMER,dayzer,SEWARD_230 KV_T11:ACTUAL,True,low,0.633333,,0.633333,0.483333,0.633333,0.666667,0.0,1.0,1.0,0.5,0.0,0.0,,0.633333,0.610317,0.023016000000000036,True,True,True
JACKSONVILLE NORTH-JACKSONVILLE INDUSTRIAL 138 KV L/O BLUEMOUND-PONTIAC 345 KV,pano,JACKSNV3 138KV - JACK 138KV (JACK 138 KV JAC-JAC2),False,low,0.479915,,0.479915,0.415385,0.479915,0.0,1.0,1.0,1.0,0.444444,0.153846,0.0,,0.479915,0.435476,0.044439000000000006,True,True,True
JACKSONVILLE NORTH-JACKSONVILLE INDUSTRIAL 138 KV L/O BLUEMOUND-PONTIAC 345 KV,dayzer,AUBURN 3_138 KV_30055307:Pontiac-Blue Mound 345,False,low,0.326154,,0.326154,0.25,0.326154,0.2,0.0,1.0,1.0,0.461538,0.0,0.0,,0.326154,0.311111,0.015042999999999973,True,True,True
OX4 500 KV OX4 TX2 XFORMER,pano,OX4 500KV - OX4 230KV (OX4 500 KV TX2),True,medium,0.765604,,0.765604,0.725714,0.765604,0.571429,1.0,1.0,1.0,0.769231,0.4,0.0,,0.765604,0.563553,0.20205099999999998,False,False,False
OX4 500 KV OX4 TX2 XFORMER,dayzer,OX4_500 KV_TX2:L500.BurchesHill-PossumPoint.560,True,low,0.565909,,0.565909,0.4,0.565909,0.5,0.0,1.0,1.0,0.909091,0.0,0.0,,0.565909,0.529545,0.03636399999999995,True,True,True
DOEX530 345 KV  DOE-PIE2,pano,DOEX530 345KV - PIERCE 345KV (DOEX530 345 KV DOE-PIE2),True,high,0.855357,,0.855357,0.825,0.855357,0.75,1.0,1.0,1.0,0.857143,0.5,0.0,,0.855357,0.735714,0.11964300000000005,False,False,False
DOEX530 345 KV  DOE-PIE2,dayzer,DOEX530_345 KV_DOE-PIE2:ACTUAL,True,medium,0.767143,,0.767143,0.578571,0.767143,0.857143,0.0,1.0,1.0,0.6,0.0,0.0,,0.767143,0.683333,0.08381000000000005,False,False,False
CHESTER4 115 KV CHESTER4-TURNER4 92A,pano,CHESTER4 115KV - TURNER4 115KV (CHESTER4 115 KV 92A),True,low,0.5375,,0.5375,0.565,0.5375,0.75,0.0,1.0,1.0,0.6,0.4,0.0,,0.5375,0.349643,0.187857,True,True,False
CHESTER4 115 KV CHESTER4-TURNER4 92A,dayzer,CHESTER4_115 KV_92A:ACTUAL,True,low,0.596429,,0.596429,0.485714,0.596429,0.571429,0.0,1.0,1.0,0.75,0.5,0.0,,0.596429,0.478889,0.11753999999999998,True,True,False
