market_constraint,candidate_constraint,candidate_source,original_weighted_score,match_probability,refined_confidence_label,facility_score,contingency_score,voltage_match,zone_or_token_overlap,ambiguity_flag,manual_label
HAVILAND_138KVHAV-TIM_1_LN,TIMBERRD 138KV - HAVILAND 138KV (HAVILAND 138 KV HAV-TIM),pano,0.533333,0.8661304558149582,medium_high,0.444444,1.0,0.0,0.666667,True,
CONASTON_500KVCNS-PEA_1_LN,LORE 6_161 KV_LN 4361:345L17102,dayzer,0.210714,0.33091310388588246,reject,0.285714,0.0,0.0,0.25,True,
CONASTON_500KVCNS-PEA_1_LN,CONASTON--GRACETON 2323,pano,0.16,0.2005340459021578,reject,0.333333,0.0,0.0,0.2,True,
CHICKHOM230 KV  2091A1,BRIGHTON_230 KV_BRI-MTZ4:L500.Brighton-Doubs,dayzer,0.17,0.15431633159731656,reject,0.0,0.0,1.0,0.2,True,
CHICKHOM230 KV  2091A1,CHICKHOM 230KV - ELKO4 230KV (CHICKHOM 230 KV 2091A1),pano,0.65,0.8732109134864737,medium_high,0.333333,1.0,1.0,0.666667,True,
COOLSPRI69 KV   COL-LAN,COLLINSF_138 KV_COL-OSA:ACTUAL,dayzer,0.235714,0.8907994972401102,medium_high,0.285714,0.0,0.0,0.5,True,
COOLSPRI69 KV   COL-LAN,LINE    138 KV  COL-ELW,pano,0.201978,0.5709684278981688,uncertain,0.4,0.0,0.0,0.285714,True,
EPALMERT 230 KV EPALMERT-HARWOOD EPA-HAR,EPALMERT_230 KV_EPA-HAR:L230.Columbia-Montour+230/69.Columbia.T2,dayzer,0.515,0.39390179573951967,reject,0.5,0.0,1.0,0.4,True,
EPALMERT 230 KV EPALMERT-HARWOOD EPA-HAR,HARWOOD 230KV - EPALMERT 230KV (EPALMERT 230 KV EPA-HAR),pano,0.892212,0.739759622226506,uncertain,0.8,1.0,1.0,0.875,False,
EMILIE-ROLL PE 130-39 A 138 KV,EMILIE_138 KV_EMI-ROL:L138.Emilie-Falls + 138/35.Falls.T1,dayzer,0.544545,0.2576920525503543,reject,0.545455,0.0,1.0,0.4,True,
EMILIE-ROLL PE 130-39 A 138 KV,EMILIE 138KV - ROLL PE 138KV (EMILIE 138 KV EMI-ROL),pano,0.946459,0.9816577891812137,high,0.909091,1.0,1.0,0.947368,False,
ECLIPSE 115 KV ECL-PIN,ECLIPSE_115 KV_ECL-PIN:ACTUAL,dayzer,0.767143,0.7060720339260184,uncertain,0.857143,0.0,1.0,0.6,False,
ECLIPSE 115 KV ECL-PIN,PINEY 115KV - ECLIPSE 115KV (ECLIPSE 115 KV ECL-PIN),pano,0.86369,0.8253027989631349,medium_high,0.75,1.0,1.0,0.857143,False,
DESOTO  138 KV  DES-SEL,DESOTO_138 KV_DES-SEL:ACTUAL,dayzer,0.767143,0.7060720339260184,uncertain,0.857143,0.0,1.0,0.6,False,
DESOTO  138 KV  DES-SEL,FALLCREE 345KV - DESOTO 345KV (DESOTO 345 KV DES-FAL1),pano,0.587987,0.8631403372768537,medium_high,0.5,1.0,0.0,0.714286,False,
TIDD_AEP 345 KV TIDD_AEP B-P XFORMER,TIDD_AEP_345 KV_C-P:L765.Kammer-Belmont-Mountaineer,dayzer,0.517857,0.24947970394457586,reject,0.5,0.0,1.0,0.428571,True,
TIDD_AEP 345 KV TIDD_AEP B-P XFORMER,TIDD_AEP 345KV - TIDD_AEP 1KV (TIDD_AEP 345 KV B-P),pano,0.775714,0.7177288446767579,uncertain,0.6,1.0,1.0,0.714286,True,
MUSEVILL138 KV  MUS-SMIT,MUSEVILL_138 KV_MUS-SMIT:500/230.Antioch.BK2,dayzer,0.519444,0.5144676669443559,uncertain,0.5,0.0,1.0,0.444444,True,
MUSEVILL138 KV  MUS-SMIT,SMIT APS138 KV  SMI-WYL,pano,0.297738,0.062353505028986254,reject,0.285714,0.0,1.0,0.25,True,
RICHLND_138KVRIC-02R1_1_LN,RICHLND_138 KV_RIC-WAUS:L138.Richland-Ridgeville-Stryker,dayzer,0.134848,0.6320029075479215,uncertain,0.181818,0.0,0.0,0.166667,True,
RICHLND_138KVRIC-02R1_1_LN,VIENNA_VIE13813710_1_LN,pano,0.137662,0.2135512837459822,reject,0.285714,0.0,0.0,0.181818,True,
BIGSANDY138 KV  BIG-BUS1,BIGSANDY_138 KV_BIG-BUS1:ACTUAL,dayzer,0.581429,0.27382914113630685,reject,0.571429,0.0,1.0,0.6,True,
BIGSANDY138 KV  BIG-BUS1,FALCON2 69KV - FALCON 69KV (FALCON 69 KV FAL-20F1),pano,0.333929,0.880992830573886,medium_high,0.0,1.0,0.0,0.428571,True,
EDENSRID138 KV  EDE-WKI1,EDENSRID_138 KV_EDE-WKI1:ACTUAL,dayzer,0.554762,0.333288461725682,reject,0.571429,0.0,1.0,0.333333,True,
EDENSRID138 KV  EDE-WKI1,ABINGDON138 KV  ABI-CLI1,pano,0.50125,0.793631513551684,medium_high,0.0,1.0,1.0,0.625,True,
MARIONCO161 KV  MAR-MARI,MARTINSC_230 KV_MAR-MRP:PORTLAND-KITTATINY,dayzer,0.184722,0.8029989522274256,medium_high,0.25,0.0,0.0,0.222222,True,
MARIONCO161 KV  MAR-MARI,LINE    69 KV   MAR-VIE,pano,0.201667,0.9922764156761695,high,0.4,0.0,0.0,0.266667,True,
KEENEY 500 KV KEENEY-ROCKSPRI 5025,KEENEY_230 KV_KEE-STE1:Keeney-Steele.23009,dayzer,0.369444,0.5438564284319017,uncertain,0.5,0.0,0.0,0.444444,True,
KEENEY 500 KV KEENEY-ROCKSPRI 5025,KEENEY  500 KV  KEE-ROC,pano,0.585234,0.09259564675923071,reject,0.857143,0.0,1.0,0.615385,True,
CLBHOUSE 230 KV CLBHOUSE TX1 XFORMER,CLBHOUSE_230 KV_TX1:ACTUAL,dayzer,0.561429,0.3965788652591898,reject,0.571429,0.0,1.0,0.4,True,
CLBHOUSE 230 KV CLBHOUSE TX1 XFORMER,CLBHOUSE 230KV - DRYBREAD 230KV (CLBHOUSE 230 KV CLU-DRYB),pano,0.596667,0.722708523111164,uncertain,0.222222,1.0,1.0,0.533333,True,
BAGLEY  230 KV  BAG-RAP5,BAGLEY_230 KV_BAG-RAP5:500/230.WaughChapel.500-4,dayzer,0.761688,0.5539409580119589,uncertain,0.857143,0.0,1.0,0.545455,True,
BAGLEY  230 KV  BAG-RAP5,BAGLEY 230KV - RAPHAERD 230KV (BAGLEY 230 KV BAG-RAP5),pano,0.858523,0.829836646842215,medium_high,0.75,1.0,1.0,0.875,False,1.0
50045005 5,,dayzer,,,,,,,,,
50045005 5,BUTL APS 138KV - KARNSCIT 138KV (BUTL APS 138 KV BUT-KAR),pano,0.325,0.4948376212722831,reject,0.0,1.0,0.0,0.5,True,
TIDD_AEP138 KV  B-S,TIDD_AEP_138 KV_B-S:Tidd.Cardinal.U1,dayzer,0.515,0.39602036035850896,reject,0.5,0.0,1.0,0.4,True,
TIDD_AEP138 KV  B-S,TIDD_AEP 138KV - MAHANSLA 138KV (MAHANSLA 138 KV MAH-TID),pano,0.587363,0.8982529587786409,medium_high,0.222222,1.0,1.0,0.461538,True,
HOMERCIT 345 KV HOMERCIT S.AUTO-P XFORMER,HOMERCIT_345 KV_S.AUTO-P:L230.Glade-Warren.2088,dayzer,0.597059,0.3355602586534217,reject,0.615385,0.0,1.0,0.470588,True,
HOMERCIT 345 KV HOMERCIT S.AUTO-P XFORMER,HOMERCIT345 KV  N.AUTO-P,pano,0.781111,0.7522126136464446,medium_high,0.6,1.0,1.0,0.777778,True,
SPRUANCE_230KV282A_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.161111,0.26658111001657625,reject,0.222222,0.0,0.0,0.166667,True,
SPRUANCE_230KV282A_1_LN,CROZET 230KV - BARRCKRD 230KV (CROZET 230 KV 291B),pano,0.323077,0.47464359784439936,reject,0.0,1.0,0.0,0.461538,True,
MIDLOTH_T4_500TX6_XF,STIFFIN_138 KV_T2 XF:ACTUAL,dayzer,0.180682,0.28285734628780473,reject,0.25,0.0,0.0,0.181818,True,
MIDLOTH_T4_500TX6_XF,CROZET 230KV - BARRCKRD 230KV (CROZET 230 KV 291B),pano,0.321429,0.7344023443838907,uncertain,0.0,1.0,0.0,0.428571,True,
WHITAKER115 KV  1001B,WHITAKER_115 KV_1001B:L230.Earleys-NHampton-Carolina.2012,dayzer,0.330682,0.12220899560750478,reject,0.25,0.0,1.0,0.181818,True,
WHITAKER115 KV  1001B,BOYTNPRD115 KV  171,pano,0.503333,0.7635028882651852,medium_high,0.0,1.0,1.0,0.666667,True,
BOYKINS -MURPHY   108A      A  115 KV,BOYKINS_115 KV_108A:ACTUAL,dayzer,0.627778,0.4837058886795252,reject,0.666667,0.0,1.0,0.444444,True,
BOYKINS -MURPHY   108A      A  115 KV,BOYKINS 115KV - MURPHY 115KV (BOYKINS 115 KV 108A),pano,0.915201,0.9735747561124826,high,0.857143,1.0,1.0,0.923077,False,
EDDINGTO 230 KV EDDINGTO-HOLMETAP 220-56,EDDINGTO_230 KV_EDD-EDD:ACTUAL,dayzer,0.508333,0.5056542917776942,uncertain,0.5,0.0,1.0,0.333333,True,
EDDINGTO 230 KV EDDINGTO-HOLMETAP 220-56,EDDINGTO230 KV  EDD-EDD,pano,0.767143,0.8876865747545643,medium_high,0.571429,1.0,1.0,0.8,False,
CHURCH 69 KV CHURCH-NEWMERED 6704-1,CHURCH_69 KV_CHU-IBC:ACTUAL,dayzer,0.511364,0.4787536895375389,reject,0.5,0.0,1.0,0.363636,True,
CHURCH 69 KV CHURCH-NEWMERED 6704-1,CHURCH 69KV - NEWMERED 69KV (CHURCH 69 KV CHU-NME),pano,0.935128,0.9881762636665892,high,0.888889,1.0,1.0,0.933333,False,
CRESCENT RIDGE - CORBIN 138 KV L/O KEWANEE- CRESCENT RIDGE 138 KV,BEAV DUQ_138 KV_BEA-VAL:345/138.Crescent.T1,dayzer,0.282468,0.11956055708829956,reject,0.181818,0.0,1.0,0.142857,True,
CRESCENT RIDGE - CORBIN 138 KV L/O KEWANEE- CRESCENT RIDGE 138 KV,981 CRES 138KV - CRBN 138KV (CRBN 138 KV CRB-CRES),pano,0.479091,0.41051902861772066,reject,0.0,1.0,1.0,0.4,True,
SMAWA_69KVSMA-UPP_1_LN,SMAWA_345 KV_SMA-WALJ:L345.Waldwick-South Mahwah-Ramapo.K-3411,dayzer,0.114286,0.3549955148814635,reject,0.153846,0.0,0.0,0.142857,True,
SMAWA_69KVSMA-UPP_1_LN,FACEROCK_FAC69696_SD_1_LN,pano,0.1225,0.27908965806434494,reject,0.25,0.0,0.0,0.2,True,
KENZIECR345 KV  TR1,NEWCASOE_69 KV_TR1:ACTUAL,dayzer,0.285,0.2604447868460744,reject,0.4,0.0,0.0,0.25,True,
KENZIECR345 KV  TR1,MERIDIAN 345KV - SORENSON 345KV (MERIDIAN 345 KV MER-SOR1),pano,0.503571,0.9002477557691643,high,0.0,1.0,1.0,0.571429,True,
8605    138 KV  8605 2,LORETTO_138 KV_LOR-VIE:ACTUAL,dayzer,0.19,0.1106222305081383,reject,0.0,0.0,1.0,0.4,True,
8605    138 KV  8605 2,08GRDALE 138KV - MIAMIFOR 138KV (MIAMIFOR 138 KV MIA-08G1),pano,0.166667,0.06647591022403934,reject,0.0,0.0,1.0,0.333333,True,
ATLANTIC 230 KV ATLANTIC-SRIVER P1030,ATLANTIC_230 KV_ATL-SRI:ACTUAL,dayzer,0.58,0.4992234610904907,reject,0.6,0.0,1.0,0.4,True,
ATLANTIC 230 KV ATLANTIC-SRIVER P1030,SRIVER 230KV - ATLANTIC 230KV (ATLANTIC 230 KV ATL-SRI),pano,0.855844,0.9471645250904838,high,0.727273,1.0,1.0,0.857143,False,
DEQUINE 345 KV DEQ-EUG1,DEQUINE_345 KV_DEQ-EUG1:ACTUAL,dayzer,0.807143,0.9390012141991066,high,0.857143,0.0,1.0,1.0,False,
DEQUINE 345 KV DEQ-EUG1,DEQUINE 345KV - EUGENE 345KV (DEQUINE 345 KV DEQ-EUG1),pano,0.5475,0.48359412774606464,reject,0.75,0.0,1.0,0.6,True,
BENTONHA138 KV  BEN-WES1,BENTONHA_138 KV_BEN-WES1:ACTUAL,dayzer,0.565873,0.4476038911819488,reject,0.571429,0.0,1.0,0.444444,True,
BENTONHA138 KV  BEN-WES1,BENTONHA 345KV - BENTONHA 138KV (BENTONHA 345 KV .  1),pano,0.336667,0.7285250145957556,uncertain,0.0,1.0,0.0,0.4,True,
49STREET230 KV 49T-HOBR,49STREET_230 KV_49T-HOBR:LINDEN-TOSCO 230 LINE,dayzer,0.508333,0.43278504380043586,reject,0.5,0.0,1.0,0.333333,True,
49STREET230 KV 49T-HOBR,CEDARSUB-ROSELAND Y-2277-2  A  230 KV,pano,0.505769,0.4797534126784388,reject,0.0,1.0,1.0,0.615385,True,
15001   138 KV  15001 B,LORETTO_138 KV_LOR-VIE:ACTUAL,dayzer,0.19,0.1106222305081383,reject,0.0,0.0,1.0,0.4,True,
15001   138 KV  15001 B,08GRDALE 138KV - MIAMIFOR 138KV (MIAMIFOR 138 KV MIA-08G1),pano,0.166667,0.06647591022403934,reject,0.0,0.0,1.0,0.333333,True,
DOEX530 345 KV  DOE-PIE2,DOEX530_345 KV_DOE-PIE2:ACTUAL,dayzer,0.757143,0.6571586293864132,uncertain,0.857143,0.0,1.0,0.5,False,
DOEX530 345 KV  DOE-PIE2,DOEX530 345KV - PIERCE 345KV (DOEX530 345 KV DOE-PIE2),pano,0.859217,0.7900125663354525,medium_high,0.75,1.0,1.0,0.888889,False,
02RDGVL_138KV02R-STRY_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.148182,0.6299586173569931,uncertain,0.2,0.0,0.0,0.181818,True,
02RDGVL_138KV02R-STRY_1_LN,SB 74  6 161KV - 58TAP 56 161KV (SB 74  6 161 KV LN  4652),pano,0.120192,0.21583784744982773,reject,0.25,0.0,0.0,0.153846,True,
ALBRIGHT_138KVALB-GAR_1_LN,SB 18 6_161 KV_LN 4447:OakGrove - Louisa 345 kV,dayzer,0.180682,0.350168553707281,reject,0.25,0.0,0.0,0.181818,True,
ALBRIGHT_138KVALB-GAR_1_LN,ALBRIGHT 138KV - GARRETT 138KV (ALBRIGHT 138 KV ALB-GAR),pano,0.533333,0.9170199792936253,high,0.444444,1.0,0.0,0.666667,True,
CROOKSVI138 KV  CRO-CAN1,CROMBY_69 KV_CRO-LIM:L69.Cromby - Moser.6681,dayzer,0.184722,0.9168236787387879,high,0.25,0.0,0.0,0.222222,True,
CROOKSVI138 KV  CRO-CAN1,LINE    230 KV  BUR-CRO,pano,0.206667,0.16987680924459447,reject,0.4,0.0,0.0,0.333333,True,
GREYSPT-RAPPAHAN 1021A1     A  115 KV,GREYSPT_115 KV_GRE-HARM:L500 Chickahominy-Elmont.557A(Sctnlz),dayzer,0.282468,0.09366495148452333,reject,0.181818,0.0,1.0,0.142857,True,
GREYSPT-RAPPAHAN 1021A1     A  115 KV,EASTON 69KV - EMUNI 69KV (EASTON 69 KV EAS-EMU),pano,0.330519,0.4831308421470555,reject,0.0,1.0,0.0,0.428571,True,
LOCKS -CHAPRLTP 249A B 230 KV,LOCKS_115 KV_TX4:ACTUAL,dayzer,0.238889,0.49475255280570235,reject,0.333333,0.0,0.0,0.222222,True,
LOCKS -CHAPRLTP 249A B 230 KV,CHAPRLTP 230KV - LOCKS 230KV (LOCKS 230 KV 249A),pano,0.915201,0.9193438044893514,high,0.857143,1.0,1.0,0.923077,False,
ALCOAFE 138 KV  ALC-BAR,ALCOAFE_138 KV_ALC-BAR:ACTUAL,dayzer,0.807143,0.8722538539721282,medium_high,0.857143,0.0,1.0,1.0,False,
ALCOAFE 138 KV  ALC-BAR,BARBERTO 138KV - ALCOAFE 138KV (ALCOAFE 138 KV ALC-BAR),pano,0.550833,0.10194269248298952,reject,0.75,0.0,1.0,0.666667,True,
BIGPINET_138KVBIG-KIS_1_LN,LORE 6_161 KV_LN 4361:345L17102,dayzer,0.205714,0.34117302952502393,reject,0.285714,0.0,0.0,0.2,True,
BIGPINET_138KVBIG-KIS_1_LN,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS),pano,0.533333,0.8007767558033155,medium_high,0.444444,1.0,0.0,0.666667,True,
BELMONT 500 KV BELMONT TRAN 3 XFORMER,WYLIERID_500 KV_TRAN 5:500/138.Belmont.Tran3,dayzer,0.508333,0.2647040287865527,reject,0.5,0.0,1.0,0.333333,True,
BELMONT 500 KV BELMONT TRAN 3 XFORMER,BELMONT 500KV - BELMONT 138KV (BELMONT 500 KV TRAN  3),pano,0.86875,0.713901050992688,uncertain,0.75,1.0,1.0,0.875,True,
KAMMER2 138 KV  TX4,KAMMER2_765 KV_400:ACTUAL,dayzer,0.353571,0.27927208923635266,reject,0.5,0.0,0.0,0.285714,True,
KAMMER2 138 KV  TX4,KAMMER2 138KV - KAMMER2 69KV (KAMMER2 138 KV TX4),pano,0.816667,0.8710520180353724,medium_high,0.666667,1.0,1.0,0.833333,False,
ALLDAM6_138KVALL-KIT_1_LN,ALLDAM6_138 KV_ALL-KIT:L500.SouthBend-Yukon,dayzer,0.290769,0.25125004104246146,reject,0.4,0.0,0.0,0.307692,True,
ALLDAM6_138KVALL-KIT_1_LN,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT),pano,0.533333,0.8007767558033155,medium_high,0.444444,1.0,0.0,0.666667,True,
BEAVER-JOHNSOFE             A  138 KV,GREENFOE_138 KV_GRE-NAS1:345/138.Beaver.T2,dayzer,0.357937,0.12401574162152855,reject,0.285714,0.0,1.0,0.222222,True,
BEAVER-JOHNSOFE             A  138 KV,BEAVER 345KV - BEAVER 138KV (BEAVER 345 KV TR1),pano,0.508571,0.8575884651992822,medium_high,0.333333,1.0,0.0,0.6,False,
BROADFO2 765 KV BROADFO2 . 1 XFORMER,BROADFO2_138 KV_BRO-SAL2:765-138.Joshua Falls.1,dayzer,0.177885,0.45673497920720413,reject,0.25,0.0,0.0,0.153846,True,
BROADFO2 765 KV BROADFO2 . 1 XFORMER,BROADFO2 .  1     XFORMER   H  765 KV,pano,0.983333,0.9109420916091931,high,1.0,1.0,1.0,1.0,False,
GOOSECRE_T1_500TX1_XF,DESOTO_345 KV_. 1:138/69/34.DeerCreek.T1,dayzer,0.210714,0.4901089802585674,reject,0.285714,0.0,0.0,0.25,True,
GOOSECRE_T1_500TX1_XF,GOOSECRE 500KV - GOOSECRE 230KV (GOOSECRE 500 KV TX1),pano,0.120192,0.22206355617743334,reject,0.25,0.0,0.0,0.153846,True,
HOMERCIT 345 KV HOMERCIT S.AUTO-P XFORMER,HOMERCIT_230 KV_N.AUTO-S:L345.Armstrong-HomerCity,dayzer,0.34,0.26982532208691185,reject,0.461538,0.0,0.0,0.4,True,
HOMERCIT 345 KV HOMERCIT S.AUTO-P XFORMER,HOMERCIT 1KV - HOMERCIT 345KV (HOMERCIT 345 KV S.AUTO-P),pano,0.825,0.9553150134198901,high,0.666667,1.0,1.0,0.75,False,
POSSUMP4500 KV  TX1,CUSHAW_115 KV_TX1:ACTUAL,dayzer,0.28,0.6717524861756523,uncertain,0.4,0.0,0.0,0.2,True,
POSSUMP4500 KV  TX1,POSSUMP4 500KV - POSSUMP4 230KV (POSSUMP4 500 KV TX1),pano,0.504167,0.8819787640676509,medium_high,0.333333,1.0,0.0,0.75,True,
CHESTNUT115 KV  CHE-FRE7,CHESTERT_69 KV_CHE-CLOU:ACTUAL,dayzer,0.235714,0.6363566078755611,uncertain,0.285714,0.0,0.0,0.5,True,
CHESTNUT115 KV  CHE-FRE7,LINE    138 KV  CHE-SPR,pano,0.204359,0.20971726882121658,reject,0.4,0.0,0.0,0.333333,True,
APSOUTH CONTINGENCY 68,APSOUTH contingency 12 BLACK OAK - HATFIELD 500 KV LINE,dayzer,0.411429,0.23489053523941497,reject,0.571429,0.0,0.0,0.4,True,
APSOUTH CONTINGENCY 68,APSOUTH contingency 68,pano,0.816667,0.9251335147030914,high,1.0,1.0,0.0,1.0,False,
EVRGREEN230 KV  EVR-YARD,EVRGREEN_230 KV_EVR-YARD:L230.Brambleton-PolandRoad.2183,dayzer,0.522222,0.27246766179967097,reject,0.444444,0.0,1.0,0.833333,True,
EVRGREEN230 KV  EVR-YARD,EVRGREEN 230KV - YARDRIDG 230KV (EVRGREEN 230 KV EVR-YARD),pano,0.737987,0.9423543449559736,high,0.5,1.0,1.0,0.714286,True,
NEWCARLI138 KV  NEW-PIN1,NEWCARLI_138 KV_NEW-PIN1:345/138.Twinbranch.6 & 7,dayzer,0.561429,0.3965788652591898,reject,0.571429,0.0,1.0,0.4,True,
NEWCARLI138 KV  NEW-PIN1,NEWCARLI 138KV - PLETCHER 138KV (NEWCARLI 138 KV NEW-PLE),pano,0.611071,0.6218182982065331,uncertain,0.25,1.0,1.0,0.571429,True,
MAHOMET OCB1303 138KV L/O GOOSECREEK - RISING 345KV,CHEMICAL_138 KV_CHE-ORT1:L138.Amos-Chemical #2 138kv line,dayzer,0.2625,0.11263816651847532,reject,0.153846,0.0,1.0,0.125,True,
MAHOMET OCB1303 138KV L/O GOOSECREEK - RISING 345KV,Mahomet OCB1303 138kV l/o GooseCreek - Rising 345kV,pano,0.95,0.9908794858372357,high,1.0,1.0,1.0,1.0,False,
ECLIPSE 115 KV ECL-PIN,ECLIPSE_115 KV_ECL-PIN:ACTUAL,dayzer,0.767143,0.7060720339260184,uncertain,0.857143,0.0,1.0,0.6,False,
ECLIPSE 115 KV ECL-PIN,PINEY 115KV - ECLIPSE 115KV (ECLIPSE 115 KV ECL-PIN),pano,0.86369,0.8253027989631349,medium_high,0.75,1.0,1.0,0.857143,False,
SMITHTON 138 KV SMITHTON-YUKON SLJ-YU,SMITHTON_138 KV_SMI-YUK2:ACTUAL,dayzer,0.547403,0.36001545292565884,reject,0.545455,0.0,1.0,0.428571,True,
SMITHTON 138 KV SMITHTON-YUKON SLJ-YU,YUKON 138KV - SMITHTON 138KV (SMITHTON 138 KV SMI-YUK2),pano,0.819658,0.7542187345102248,medium_high,0.666667,1.0,1.0,0.777778,False,
MEADOWBR-STRASBUR MST A 138 KV,MEADOWBR_500 KV_MEA-GRE:ACTUAL,dayzer,0.286667,0.7842996885470568,medium_high,0.4,0.0,0.0,0.266667,True,
MEADOWBR-STRASBUR MST A 138 KV,MEADOWBR138 KV  MEA-STR,pano,0.820677,0.6048662225861461,uncertain,0.666667,1.0,1.0,0.842105,True,
FEAGANSM_138KVFEA-STO_1_LN,BELLEAU3_138 KV_LN 2656:Labadie - Montgomery 345kV,dayzer,0.161111,0.3186520329523466,reject,0.222222,0.0,0.0,0.166667,True,
FEAGANSM_138KVFEA-STO_1_LN,STONEWAL 138KV - FEAGANSM 138KV (FEAGANSM 138 KV FEA-STO),pano,0.533333,0.9170199792936253,high,0.444444,1.0,0.0,0.666667,True,
LINE 138 KV BECKJORD-PIERC_DK 1889,PIERC_DK_345 KV_BK18:ACTUAL,dayzer,0.290769,0.3585870886708954,reject,0.4,0.0,0.0,0.307692,True,
LINE 138 KV BECKJORD-PIERC_DK 1889,PIERC_DK 345KV - PIERC_DK 138KV (PIERC_DK 345 KV BK18),pano,0.505548,0.8539959359132043,medium_high,0.363636,1.0,0.0,0.588235,False,
AEP-DOM CONTINGENCY 50,AEP-DOM contingency 17 Amos.U1U2U3,dayzer,0.542045,0.48401154301450644,reject,0.75,0.0,0.0,0.571429,True,
AEP-DOM CONTINGENCY 50,AEP-DOM contingency 50,pano,0.828571,0.9230328439054672,high,1.0,1.0,0.0,1.0,False,
SMITHTON 138 KV SMITHTON-YUKON SLJ-YU,SMITHTON_138 KV_SMI-YUK2:ACTUAL,dayzer,0.550699,0.3097466886177609,reject,0.545455,0.0,1.0,0.461538,True,
SMITHTON 138 KV SMITHTON-YUKON SLJ-YU,YUKON 138KV - SMITHTON 138KV (SMITHTON 138 KV SMI-YUK2),pano,0.820833,0.7949137887307837,medium_high,0.666667,1.0,1.0,0.75,False,
SALTSPRG 138 KV SALTSPRG-MASURY,SALTSPRG_138 KV_SAL-MAS1:L500.SouthBend-Yukon,dayzer,0.544545,0.46277721584742737,reject,0.545455,0.0,1.0,0.4,True,
SALTSPRG 138 KV SALTSPRG-MASURY,SALTSPRG 138KV - MASURY 138KV (SALTSPRG 138 KV SAL-MAS1),pano,0.887778,0.9692125612020573,high,0.8,1.0,1.0,0.888889,False,
ERDMAN 115 KV ERDMAN-MONUMEST 110557,ERDMAN_115 KV_ERD-PHI5:ACTUAL,dayzer,0.511364,0.4278085649625754,reject,0.5,0.0,1.0,0.363636,True,
ERDMAN 115 KV ERDMAN-MONUMEST 110557,ERDMAN 115KV - MONUMEST 115KV (ERDMAN 115 KV ERD-MON7),pano,0.93303,0.9363202122757731,high,0.888889,1.0,1.0,0.933333,False,
SALTSBUR 138 KV SALTSBUR-SOCIALHA SA-SH,SALTSBUR_138 KV_SAL-SOC:L138.Springdale-MurryCreek (Sctnlz),dayzer,0.506349,0.24815356469636152,reject,0.428571,0.0,1.0,0.777778,True,
SALTSBUR 138 KV SALTSBUR-SOCIALHA SA-SH,SALTSBUR 138KV - SOCIALHA 138KV (SALTSBUR 138 KV SAL-SOC),pano,0.82125,0.7752406977958755,medium_high,0.666667,1.0,1.0,0.8,False,
DUPSEAFD-LAURELDP 6736 B 69 KV,DUPSEAFD_69 KV_DUP-LAU:L69.CoolSprings-Harbeson.6753,dayzer,0.547403,0.3905254346393003,reject,0.545455,0.0,1.0,0.428571,True,
DUPSEAFD-LAURELDP 6736 B 69 KV,DUPSEAFD 69KV - LAURELDP 69KV (DUPSEAFD 69 KV DUP-LAU),pano,0.892212,0.9140880310710477,high,0.8,1.0,1.0,0.875,False,
BATTLEBO115 KV  1001A,BATTLEBO115 KV 1001A L500.Clover-Rawlings.556 Clover.U2,dayzer,0.511364,0.5121423180144364,uncertain,0.5,0.0,1.0,0.4,True,
BATTLEBO115 KV  1001A,CLBHOUSE 230KV - CLBHOUSE 115KV (CLBHOUSE 230 KV TX1),pano,0.341667,0.4944063382661718,reject,0.0,1.0,0.0,0.5,True,
COLLIER_T2_345T1_XF,COLLIER 345 KV T2 Arsenal-Brunot-Collier 345 KV LINE T1 XFMR (DUQ),dayzer,0.269697,0.25155190033473834,reject,0.363636,0.0,0.0,0.333333,True,
COLLIER_T2_345T1_XF,SCADIZ  138 KV  T1_XF,pano,0.139683,0.21849589387286233,reject,0.285714,0.0,0.0,0.222222,True,
PASSYUNK69 KV   PAS-SWA,HUDSON_230 KV_HUD-SWA:ESSEX-KEARNY & ESSEX 220-2,dayzer,0.184722,0.5261604008046432,uncertain,0.25,0.0,0.0,0.25,True,
PASSYUNK69 KV   PAS-SWA,HUDSON  230 KV  HUD-SWA,pano,0.177778,0.17956318458989498,reject,0.333333,0.0,0.0,0.333333,True,
SHELOCTA 230 KV SHELOCTA NO2 XFORMER,SHELOCTA_230 KV_NO2:500/230.Conemaugh.TX3,dayzer,0.511364,0.40020198633205434,reject,0.5,0.0,1.0,0.363636,True,
SHELOCTA 230 KV SHELOCTA NO2 XFORMER,SHELOCTA 230KV - HOMERCIT 230KV (HOMERCIT 230 KV HOM-SHE),pano,0.596667,0.8118510890496747,medium_high,0.222222,1.0,1.0,0.533333,True,
EWAYNESB_138KVEWA-RIN_1_LN,SB 74 6_161 KV_LN 4652:L345.Sub91-Davenport (MEC),dayzer,0.145385,0.3530616829152053,reject,0.2,0.0,0.0,0.153846,True,
EWAYNESB_138KVEWA-RIN_1_LN,RINGGOLD 138KV - EWAYNESB 138KV (EWAYNESB 138 KV EWA-RIN),pano,0.533333,0.8661304558149582,medium_high,0.444444,1.0,0.0,0.666667,True,
